# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/attendance-lowest
# rows: 7366 (excluding this header and the column row)
# ranking: Texas campuses with the lowest attendance in 2025-26
# population: 7,366 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 280 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
5200,7366,212,140908001,Sudan School,Sudan ISD,B,95.4,445,https://txschools.net/campus/sudan-school-140908001
5200,7366,212,171902041,Sunray MS,Sunray Collegiate ISD,B,95.4,117,https://txschools.net/campus/sunray-ms-171902041
5200,7366,212,220907130,Sunset Valley Elem,Keller ISD,B,95.4,588,https://txschools.net/campus/sunset-valley-elem-220907130
5200,7366,212,240901107,Tarver Elem,Laredo ISD,A,95.4,396,https://txschools.net/campus/tarver-elem-240901107
5200,7366,212,057903111,Thompson Elem,Carrollton-Farmers Branch ISD,C,95.4,554,https://txschools.net/campus/thompson-elem-057903111
5200,7366,212,170906108,Tom R Ellisor Elem,Magnolia ISD,A,95.4,611,https://txschools.net/campus/tom-r-ellisor-elem-170906108
5200,7366,212,061901128,Union Park Elem,Denton ISD,C,95.4,704,https://txschools.net/campus/union-park-elem-061901128
5200,7366,212,101914128,Ursula Stephens Elem,Katy ISD,A,95.4,532,https://txschools.net/campus/ursula-stephens-elem-101914128
5200,7366,212,091908043,Van Alstyne MS,Van Alstyne ISD,C,95.4,452,https://txschools.net/campus/van-alstyne-ms-091908043
5200,7366,212,158906102,Van Vleck Elem,Van Vleck ISD,C,95.4,449,https://txschools.net/campus/van-vleck-elem-158906102
5200,7366,212,244903104,Vernon Elem,Vernon ISD,C,95.4,484,https://txschools.net/campus/vernon-elem-244903104
5200,7366,212,246906106,Veterans Hill Elem,Hutto ISD,C,95.4,658,https://txschools.net/campus/veterans-hill-elem-246906106
5200,7366,212,084910048,Victory Lakes Int,Clear Creek ISD,B,95.4,929,https://txschools.net/campus/victory-lakes-int-084910048
5200,7366,212,057916116,Wallace Elem,Richardson ISD,C,95.4,650,https://txschools.net/campus/wallace-elem-057916116
5200,7366,212,220915103,Walnut Creek Elem,Azle ISD,C,95.4,399,https://txschools.net/campus/walnut-creek-elem-220915103
5200,7366,212,220902113,Watauga Elem,Birdville ISD,B,95.4,674,https://txschools.net/campus/watauga-elem-220902113
5200,7366,212,008901105,West End Elem,Bellville ISD,A,95.4,147,https://txschools.net/campus/west-end-elem-008901105
5200,7366,212,220905207,Westpark Elem,Fort Worth ISD,A,95.4,380,https://txschools.net/campus/westpark-elem-220905207
5200,7366,212,101912267,White E Elem,Houston ISD,C,95.4,601,https://txschools.net/campus/white-e-elem-101912267
5200,7366,212,092908001,White Oak HS,White Oak ISD,A,95.4,417,https://txschools.net/campus/white-oak-hs-092908001
5200,7366,212,091910041,Whitewright MS,Whitewright ISD,A,95.4,185,https://txschools.net/campus/whitewright-ms-091910041
5200,7366,212,126902107,William Stribling Elem,Burleson ISD,C,95.4,484,https://txschools.net/campus/william-stribling-elem-126902107
5200,7366,212,101921043,Willow Wood JH,Tomball ISD,A,95.4,1172,https://txschools.net/campus/willow-wood-jh-101921043
5200,7366,212,221912042,Wylie East JH,Wylie ISD,A,95.4,593,https://txschools.net/campus/wylie-east-jh-221912042
5200,7366,212,101914105,Zelma Hutsell Elem,Katy ISD,C,95.4,724,https://txschools.net/campus/zelma-hutsell-elem-101914105
5413,7366,203,095901001,Abernathy HS,Abernathy ISD,A,95.5,217,https://txschools.net/campus/abernathy-hs-095901001
5413,7366,203,010902101,Alkek Elem,Bandera ISD,D,95.5,528,https://txschools.net/campus/alkek-elem-010902101
5413,7366,203,249901101,Alvord Elem,Alvord ISD,C,95.5,454,https://txschools.net/campus/alvord-elem-249901101
5413,7366,203,249901001,Alvord HS,Alvord ISD,A,95.5,238,https://txschools.net/campus/alvord-hs-249901001
5413,7366,203,191901106,Arden Road Elem,Canyon ISD,A,95.5,362,https://txschools.net/campus/arden-road-elem-191901106
5413,7366,203,096904101,Austin Elem,Memphis ISD,B,95.5,140,https://txschools.net/campus/austin-elem-096904101
5413,7366,203,108909041,Austin MS,Pharr-San Juan-Alamo ISD,B,95.5,817,https://txschools.net/campus/austin-ms-108909041
5413,7366,203,194902001,Avery School,Avery ISD,A,95.5,295,https://txschools.net/campus/avery-school-194902001
5413,7366,203,020901122,Barbara Bennett Elem,Alvin ISD,B,95.5,480,https://txschools.net/campus/barbara-bennett-elem-020901122
5413,7366,203,220912117,Baylor Elem,Crowley ISD,C,95.5,489,https://txschools.net/campus/baylor-elem-220912117
5413,7366,203,170906104,Bear Branch Elem,Magnolia ISD,A,95.5,481,https://txschools.net/campus/bear-branch-elem-170906104
5413,7366,203,246906108,Benjamin Doc Kerley Elem,Hutto ISD,C,95.5,799,https://txschools.net/campus/benjamin-doc-kerley-elem-246906108
5413,7366,203,187901001,Big Sandy School,Big Sandy ISD,A,95.5,526,https://txschools.net/campus/big-sandy-school-187901001
5413,7366,203,057916133,Big Springs Elem,Richardson ISD,B,95.5,386,https://txschools.net/campus/big-springs-elem-057916133
5413,7366,203,101907139,Birkes Elem,Cypress-Fairbanks ISD,A,95.5,911,https://txschools.net/campus/birkes-elem-101907139
5413,7366,203,101915127,Blackshear Elem,Klein ISD,A,95.5,664,https://txschools.net/campus/blackshear-elem-101915127
5413,7366,203,139912101,Blossom Elem,Prairiland ISD,C,95.5,402,https://txschools.net/campus/blossom-elem-139912101
5413,7366,203,043903105,Bobby Ray & Afton Martin Elem,Celina ISD,C,95.5,578,https://txschools.net/campus/bobby-ray-afton-martin-elem-043903105
5413,7366,203,249902110,Boyd Int,Boyd ISD,C,95.5,228,https://txschools.net/campus/boyd-int-249902110
5413,7366,203,239901041,Brenham MS,Brenham ISD,B,95.5,726,https://txschools.net/campus/brenham-ms-239901041
5413,7366,203,057912102,Brown Elem,Irving ISD,F,95.5,829,https://txschools.net/campus/brown-elem-057912102
5413,7366,203,003903131,Burley Pri,Lufkin ISD,D,95.5,492,https://txschools.net/campus/burley-pri-003903131
5413,7366,203,109902001,Bynum School,Bynum ISD,B,95.5,174,https://txschools.net/campus/bynum-school-109902001
5413,7366,203,116901001,Caddo Mills HS,Caddo Mills ISD,A,95.5,910,https://txschools.net/campus/caddo-mills-hs-116901001
5413,7366,203,246913045,Canyon Ridge MS,Leander ISD,A,95.5,889,https://txschools.net/campus/canyon-ridge-ms-246913045
5413,7366,203,110902104,Capitol Elem,Levelland ISD,C,95.5,263,https://txschools.net/campus/capitol-elem-110902104
5413,7366,203,101913129,Centennial Elem,Humble ISD,B,95.5,1092,https://txschools.net/campus/centennial-elem-101913129
5413,7366,203,210901101,Center Elem,Center ISD,F,95.5,481,https://txschools.net/campus/center-elem-210901101
5413,7366,203,046902045,Church Hill MS,Comal ISD,B,95.5,748,https://txschools.net/campus/church-hill-ms-046902045
5413,7366,203,071902151,Cielo Vista Elem,El Paso ISD,A,95.5,279,https://txschools.net/campus/cielo-vista-elem-071902151
5413,7366,203,101910101,Cimarron Elem,Galena Park ISD,B,95.5,680,https://txschools.net/campus/cimarron-elem-101910101
5413,7366,203,101907130,Copeland Elem,Cypress-Fairbanks ISD,A,95.5,936,https://txschools.net/campus/copeland-elem-101907130
5413,7366,203,061912103,Corinth Elem,Lake Dallas ISD,C,95.5,682,https://txschools.net/campus/corinth-elem-061912103
5413,7366,203,095902001,Cotton Center School,Cotton Center ISD,A,95.5,97,https://txschools.net/campus/cotton-center-school-095902001
5413,7366,203,187907106,Creekside Elem,Livingston ISD,C,95.5,519,https://txschools.net/campus/creekside-elem-187907106
5413,7366,203,021902105,Crockett Elem,Bryan ISD,B,95.5,453,https://txschools.net/campus/crockett-elem-021902105
5413,7366,203,030901101,Cross Plains Elem,Cross Plains ISD,B,95.5,187,https://txschools.net/campus/cross-plains-elem-030901101
5413,7366,203,174902002,Cushing Elem,Cushing ISD,C,95.5,267,https://txschools.net/campus/cushing-elem-174902002
5413,7366,203,021901202,Cypress Grove Int,College Station ISD,B,95.5,529,https://txschools.net/campus/cypress-grove-int-021901202
5413,7366,203,108909116,Daniel Ramirez Elem,Pharr-San Juan-Alamo ISD,B,95.5,452,https://txschools.net/campus/daniel-ramirez-elem-108909116
5413,7366,203,220902102,David E Smith Elem,Birdville ISD,C,95.5,679,https://txschools.net/campus/david-e-smith-elem-220902102
5413,7366,203,009901103,Dillman Elem,Muleshoe ISD,C,95.5,380,https://txschools.net/campus/dillman-elem-009901103
5413,7366,203,101915046,Doerre Int,Klein ISD,A,95.5,1210,https://txschools.net/campus/doerre-int-101915046
5413,7366,203,108911109,Donna Wernecke Elem,Sharyland ISD,B,95.5,600,https://txschools.net/campus/donna-wernecke-elem-108911109
5413,7366,203,108906128,Dr Pablo Perez,McAllen ISD,B,95.5,576,https://txschools.net/campus/dr-pablo-perez-108906128
5413,7366,203,071909126,Dr Sue A Shook School,Socorro ISD,B,95.5,1277,https://txschools.net/campus/dr-sue-a-shook-school-071909126
5413,7366,203,020908101,E A Lawhon Elem,Pearland ISD,B,95.5,745,https://txschools.net/campus/e-a-lawhon-elem-020908101
5413,7366,203,045903105,Eagle Lake Int,Rice CISD,D,95.5,156,https://txschools.net/campus/eagle-lake-int-045903105
5413,7366,203,246913016,Early College HS,Leander ISD,A,95.5,296,https://txschools.net/campus/early-college-hs-246913016
5413,7366,203,025909041,Early MS,Early ISD,B,95.5,250,https://txschools.net/campus/early-ms-025909041
5413,7366,203,120901106,Edna Int,Edna ISD,B,95.5,193,https://txschools.net/campus/edna-int-120901106
5413,7366,203,120901105,Edna Pri,Edna ISD,C,95.5,577,https://txschools.net/campus/edna-pri-120901105
5413,7366,203,240903058,Elias Herrera MS,United ISD,B,95.5,1128,https://txschools.net/campus/elias-herrera-ms-240903058
5413,7366,203,001903102,Elkhart Int,Elkhart ISD,C,95.5,240,https://txschools.net/campus/elkhart-int-001903102
5413,7366,203,142901104,Encinal Elem,Cotulla ISD,D,95.5,71,https://txschools.net/campus/encinal-elem-142901104
5413,7366,203,101912321,Energized for STEM Academy HS,Houston ISD,A,95.5,492,https://txschools.net/campus/energized-for-stem-academy-hs-101912321
5413,7366,203,121906101,Evadale Elem,Evadale ISD,A,95.5,223,https://txschools.net/campus/evadale-elem-121906101
5413,7366,203,057905120,F P Caillet Elem,Dallas ISD,D,95.5,540,https://txschools.net/campus/f-p-caillet-elem-057905120
5413,7366,203,081902043,Fairfield Int,Fairfield ISD,D,95.5,344,https://txschools.net/campus/fairfield-int-081902043
5413,7366,203,101908108,Fairmont Elem,Deer Park ISD,B,95.5,772,https://txschools.net/campus/fairmont-elem-101908108
5413,7366,203,043904041,Farmersville JH,Farmersville ISD,B,95.5,375,https://txschools.net/campus/farmersville-jh-043904041
5413,7366,203,185902001,Farwell HS,Farwell ISD,A,95.5,188,https://txschools.net/campus/farwell-hs-185902001
5413,7366,203,079901146,Fletcher Morgan Elem,Lamar CISD,B,95.5,850,https://txschools.net/campus/fletcher-morgan-elem-079901146
5413,7366,203,246909126,Forest Creek Elem,Round Rock ISD,A,95.5,682,https://txschools.net/campus/forest-creek-elem-246909126
5413,7366,203,198903001,Franklin HS,Franklin ISD,A,95.5,432,https://txschools.net/campus/franklin-hs-198903001
5413,7366,203,101917127,Frazier Elem,Pasadena ISD,C,95.5,416,https://txschools.net/campus/frazier-elem-101917127
5413,7366,203,020902109,Frontier Elem,Angleton ISD,B,95.5,397,https://txschools.net/campus/frontier-elem-020902109
5413,7366,203,079901120,Frost Elem,Lamar CISD,B,95.5,804,https://txschools.net/campus/frost-elem-079901120
5413,7366,203,015915057,Garcia MS,Northside ISD,A,95.5,1331,https://txschools.net/campus/garcia-ms-015915057
5413,7366,203,174903041,Garrison MS,Garrison ISD,B,95.5,176,https://txschools.net/campus/garrison-ms-174903041
5413,7366,203,108906122,Garza Elem,McAllen ISD,B,95.5,420,https://txschools.net/campus/garza-elem-108906122
5413,7366,203,050902101,Gatesville Elem,Gatesville ISD,C,95.5,573,https://txschools.net/campus/gatesville-elem-050902101
5413,7366,203,220905132,Glen Park Elem,Fort Worth ISD,A,95.5,425,https://txschools.net/campus/glen-park-elem-220905132
5413,7366,203,167901001,Goldthwaite HS,Goldthwaite ISD,A,95.5,152,https://txschools.net/campus/goldthwaite-hs-167901001
5413,7366,203,088902104,Goliad Elem,Goliad ISD,B,95.5,516,https://txschools.net/campus/goliad-elem-088902104
5413,7366,203,057903105,Good Elem,Carrollton-Farmers Branch ISD,A,95.5,610,https://txschools.net/campus/good-elem-057903105
5413,7366,203,187903101,Goodrich Elem,Goodrich ISD,D,95.5,145,https://txschools.net/campus/goodrich-elem-187903101
5413,7366,203,199901110,Grace Hartman Elem,Rockwall ISD,B,95.5,370,https://txschools.net/campus/grace-hartman-elem-199901110
5413,7366,203,043911109,Green Elem,Princeton ISD,D,95.5,723,https://txschools.net/campus/green-elem-043911109
5413,7366,203,043905046,Griffin MS,Frisco ISD,A,95.5,655,https://txschools.net/campus/griffin-ms-043905046
5413,7366,203,147902104,H O Whitehurst Elem,Groesbeck ISD,D,95.5,465,https://txschools.net/campus/h-o-whitehurst-elem-147902104
5413,7366,203,143901001,Hallettsville HS,Hallettsville ISD,A,95.5,369,https://txschools.net/campus/hallettsville-hs-143901001
5413,7366,203,143901041,Hallettsville JH,Hallettsville ISD,B,95.5,319,https://txschools.net/campus/hallettsville-jh-143901041
5413,7366,203,102905101,Harleton Elem,Harleton ISD,C,95.5,334,https://txschools.net/campus/harleton-elem-102905101
5413,7366,203,086902101,Harper Elem,Harper ISD,B,95.5,215,https://txschools.net/campus/harper-elem-086902101
5413,7366,203,225907101,Harts Bluff Elem,Harts Bluff ISD,C,95.5,455,https://txschools.net/campus/harts-bluff-elem-225907101
5413,7366,203,061902008,Hebron HS,Lewisville ISD,B,95.5,3618,https://txschools.net/campus/hebron-hs-061902008
5413,7366,203,108912115,Henry B Gonzalez Elem,La Joya ISD,C,95.5,346,https://txschools.net/campus/henry-b-gonzalez-elem-108912115
5413,7366,203,159901118,Henry B Gonzalez Elem,Eagle Pass ISD,C,95.5,354,https://txschools.net/campus/henry-b-gonzalez-elem-159901118
5413,7366,203,057909142,Herfurth Elem,Garland ISD,A,95.5,612,https://txschools.net/campus/herfurth-elem-057909142
5413,7366,203,015910123,Hidden Forest Elem,North East ISD,A,95.5,521,https://txschools.net/campus/hidden-forest-elem-015910123
5413,7366,203,043910138,Hightower Elem,Plano ISD,A,95.5,442,https://txschools.net/campus/hightower-elem-043910138
5413,7366,203,123905103,Hillcrest Elem,Nederland ISD,A,95.5,761,https://txschools.net/campus/hillcrest-elem-123905103
5413,7366,203,152910041,Idalou MS,Idalou ISD,B,95.5,312,https://txschools.net/campus/idalou-ms-152910041
5413,7366,203,120905041,Industrial JH,Industrial ISD,A,95.5,260,https://txschools.net/campus/industrial-jh-120905041
5413,7366,203,037904042,Jacksonville MS,Jacksonville ISD,C,95.5,633,https://txschools.net/campus/jacksonville-ms-037904042
5413,7366,203,079907154,James C Neill Elem,Fort Bend ISD,B,95.5,1122,https://txschools.net/campus/james-c-neill-elem-079907154
5413,7366,203,014903121,James L Burrell Elem,Belton ISD,C,95.5,488,https://txschools.net/campus/james-l-burrell-elem-014903121
5413,7366,203,221911041,Jim Ned MS,Jim Ned CISD,A,95.5,271,https://txschools.net/campus/jim-ned-ms-221911041
5413,7366,203,129902101,Johnson Elem,Forney ISD,A,95.5,725,https://txschools.net/campus/johnson-elem-129902101
5413,7366,203,007902102,Jourdanton ECC,Jourdanton ISD,C,95.5,257,https://txschools.net/campus/jourdanton-ecc-007902102
5413,7366,203,057905038,Judge Barefoot Sanders Law Magnet,Dallas ISD,A,95.5,488,https://txschools.net/campus/judge-barefoot-sanders-law-magnet-057905038
5413,7366,203,126906041,Keene JH,Keene ISD,A,95.5,246,https://txschools.net/campus/keene-jh-126906041
5413,7366,203,092902107,Kilgore Int,Kilgore ISD,C,95.5,536,https://txschools.net/campus/kilgore-int-092902107
5413,7366,203,015915191,Kuentz Elem,Northside ISD,C,95.5,523,https://txschools.net/campus/kuentz-elem-015915191
5413,7366,203,247903041,La Vernia JH,La Vernia ISD,B,95.5,838,https://txschools.net/campus/la-vernia-jh-247903041
5413,7366,203,227913041,Lake Travis MS,Lake Travis ISD,A,95.5,1013,https://txschools.net/campus/lake-travis-ms-227913041
5413,7366,203,221911101,Lawn Elem,Jim Ned CISD,A,95.5,288,https://txschools.net/campus/lawn-elem-221911101
5413,7366,203,101916107,Leo A Rizzuto Elem,La Porte ISD,B,95.5,536,https://txschools.net/campus/leo-a-rizzuto-elem-101916107
5413,7366,203,043912105,Light Farms Elem,Prosper ISD,B,95.5,1042,https://txschools.net/campus/light-farms-elem-043912105
5413,7366,203,178902041,Lillion E Luehrs JH,Bishop CISD,B,95.5,334,https://txschools.net/campus/lillion-e-luehrs-jh-178902041
5413,7366,203,043901002,Lowery Freshman Center,Allen ISD,A,95.5,1667,https://txschools.net/campus/lowery-freshman-center-043901002
5413,7366,203,152906105,Lubbock-Cooper Central Elem,Lubbock-Cooper ISD,B,95.5,811,https://txschools.net/campus/lubbock-cooper-central-elem-152906105
5413,7366,203,170903106,Madeley Ranch Elem,Montgomery ISD,B,95.5,678,https://txschools.net/campus/madeley-ranch-elem-170903106
5413,7366,203,154901001,Madisonville HS,Madisonville CISD,A,95.5,680,https://txschools.net/campus/madisonville-hs-154901001
5413,7366,203,227907112,Manor Rise Academy,Manor ISD,D,95.5,657,https://txschools.net/campus/manor-rise-academy-227907112
5413,7366,203,174909001,Martinsville School,Martinsville ISD,B,95.5,315,https://txschools.net/campus/martinsville-school-174909001
5413,7366,203,057905033,Marvin E Robinson School of Business and Mgmt,Dallas ISD,A,95.5,463,https://txschools.net/campus/marvin-e-robinson-school-of-business-and-mgmt-057905033
5413,7366,203,108912044,Memorial MS,La Joya ISD,A,95.5,613,https://txschools.net/campus/memorial-ms-108912044
5413,7366,203,020901116,Meridiana Elem,Alvin ISD,A,95.5,825,https://txschools.net/campus/meridiana-elem-020901116
5413,7366,203,178904107,Metro Elem Sch of Design,Corpus Christi ISD,B,95.5,674,https://txschools.net/campus/metro-elem-sch-of-design-178904107
5413,7366,203,101912458,Mickey Leland College Prep Acad for Young Men,Houston ISD,A,95.5,204,https://txschools.net/campus/mickey-leland-college-prep-acad-for-young-men-101912458
5413,7366,203,220916114,Midway Park Elem,Hurst-Euless-Bedford ISD,B,95.5,617,https://txschools.net/campus/midway-park-elem-220916114
5413,7366,203,184904041,Millsap MS,Millsap ISD,B,95.5,269,https://txschools.net/campus/millsap-ms-184904041
5413,7366,203,250903101,Mineola Pri,Mineola ISD,C,95.5,646,https://txschools.net/campus/mineola-pri-250903101
5413,7366,203,220905146,Moore M H Elem,Fort Worth ISD,B,95.5,461,https://txschools.net/campus/moore-m-h-elem-220905146
5413,7366,203,101914130,Morton Ranch Elem,Katy ISD,B,95.5,944,https://txschools.net/campus/morton-ranch-elem-101914130
5413,7366,203,227904121,Mott Elem,Pflugerville ISD,A,95.5,638,https://txschools.net/campus/mott-elem-227904121
5413,7366,203,143902101,Moulton Elem,Moulton ISD,C,95.5,139,https://txschools.net/campus/moulton-elem-143902101
5413,7366,203,143902001,Moulton HS,Moulton ISD,A,95.5,119,https://txschools.net/campus/moulton-hs-143902001
5413,7366,203,080901041,Mt Vernon MS,Mount Vernon ISD,B,95.5,453,https://txschools.net/campus/mt-vernon-ms-080901041
5413,7366,203,021902113,Navarro Elem,Bryan ISD,C,95.5,420,https://txschools.net/campus/navarro-elem-021902113
5413,7366,203,241901101,Newgulf Elem,Boling ISD,C,95.5,558,https://txschools.net/campus/newgulf-elem-241901101
5413,7366,203,094902111,Norma J Paschal Elem,Schertz-Cibolo-U City ISD,C,95.5,518,https://txschools.net/campus/norma-j-paschal-elem-094902111
5413,7366,203,108913112,North Bridge Elem,Weslaco ISD,C,95.5,756,https://txschools.net/campus/north-bridge-elem-108913112
5413,7366,203,057916106,O Henry Elem,Richardson ISD,B,95.5,436,https://txschools.net/campus/o-henry-elem-057916106
5413,7366,203,061914108,Oak Point Elem,Little Elm ISD,C,95.5,655,https://txschools.net/campus/oak-point-elem-061914108
5413,7366,203,108908111,Ollie O'Grady Elem,Mission CISD,B,95.5,428,https://txschools.net/campus/ollie-o-grady-elem-108908111
5413,7366,203,181905041,Orangefield JH,Orangefield ISD,C,95.5,407,https://txschools.net/campus/orangefield-jh-181905041
5413,7366,203,212905109,Owens Elem,Tyler ISD,B,95.5,717,https://txschools.net/campus/owens-elem-212905109
5413,7366,203,070910001,Palmer HS,Palmer ISD,A,95.5,408,https://txschools.net/campus/palmer-hs-070910001
5413,7366,203,246909054,Pearson Ranch MS,Round Rock ISD,A,95.5,1030,https://txschools.net/campus/pearson-ranch-ms-246909054
5413,7366,203,061901116,Pecan Creek Elem,Denton ISD,C,95.5,660,https://txschools.net/campus/pecan-creek-elem-061901116
5413,7366,203,095904001,Petersburg School,Petersburg ISD,A,95.5,230,https://txschools.net/campus/petersburg-school-095904001
5413,7366,203,108913117,PFC Mario Ybarra Elem,Weslaco ISD,B,95.5,555,https://txschools.net/campus/pfc-mario-ybarra-elem-108913117
5413,7366,203,092904041,Pine Tree JH,Pine Tree ISD,B,95.5,696,https://txschools.net/campus/pine-tree-jh-092904041
5413,7366,203,101907147,Postma Elem,Cypress-Fairbanks ISD,A,95.5,815,https://txschools.net/campus/postma-elem-101907147
5413,7366,203,098903101,Pringle-Morse Schools,Pringle-Morse CISD,C,95.5,126,https://txschools.net/campus/pringle-morse-schools-098903101
5413,7366,203,246908104,Rancho Sienna Elem,Liberty Hill ISD,A,95.5,756,https://txschools.net/campus/rancho-sienna-elem-246908104
5413,7366,203,175911001,Rice HS,Rice ISD,A,95.5,320,https://txschools.net/campus/rice-hs-175911001
5413,7366,203,170902117,Ride Elem,Conroe ISD,A,95.5,457,https://txschools.net/campus/ride-elem-170902117
5413,7366,203,227904118,Riojas Elem,Pflugerville ISD,B,95.5,734,https://txschools.net/campus/riojas-elem-227904118
5413,7366,203,057905050,Robert T Hill MS,Dallas ISD,B,95.5,492,https://txschools.net/campus/robert-t-hill-ms-057905050
5413,7366,203,108913104,Rodolfo Rudy Silva Jr Elem,Weslaco ISD,D,95.5,636,https://txschools.net/campus/rodolfo-rudy-silva-jr-elem-108913104
5413,7366,203,014907001,Rogers HS,Rogers ISD,B,95.5,254,https://txschools.net/campus/rogers-hs-014907001
5413,7366,203,079907146,Rosa Parks Elem,Fort Bend ISD,D,95.5,644,https://txschools.net/campus/rosa-parks-elem-079907146
5413,7366,203,057905204,Rosemont Pri - Chris V Semos Building,Dallas ISD,A,95.5,531,https://txschools.net/campus/rosemont-pri-chris-v-semos-building-057905204
5413,7366,203,128903101,Runge Elem,Runge ISD,F,95.5,113,https://txschools.net/campus/runge-elem-128903101
5413,7366,203,037907041,Rusk JH,Rusk ISD,B,95.5,430,https://txschools.net/campus/rusk-jh-037907041
5413,7366,203,071905116,Sageland Elem,Ysleta ISD,B,95.5,582,https://txschools.net/campus/sageland-elem-071905116
5413,7366,203,015911111,Salado Elem,East Central ISD,B,95.5,616,https://txschools.net/campus/salado-elem-015911111
5413,7366,203,108912117,Sam Fordyce Elem,La Joya ISD,B,95.5,349,https://txschools.net/campus/sam-fordyce-elem-108912117
5413,7366,203,101910116,Sam Houston Elem,Galena Park ISD,B,95.5,643,https://txschools.net/campus/sam-houston-elem-101910116
5413,7366,203,061901129,Sandbrock Ranch Elem,Denton ISD,C,95.5,820,https://txschools.net/campus/sandbrock-ranch-elem-061901129
5413,7366,203,061908041,Sanger MS,Sanger ISD,C,95.5,696,https://txschools.net/campus/sanger-ms-061908041
5413,7366,203,246908042,Santa Rita MS,Liberty Hill ISD,B,95.5,1422,https://txschools.net/campus/santa-rita-ms-246908042
5413,7366,203,043910047,Schimelpfenig MS,Plano ISD,A,95.5,999,https://txschools.net/campus/schimelpfenig-ms-043910047
5413,7366,203,057914114,Seabourn Elem,Mesquite ISD,B,95.5,529,https://txschools.net/campus/seabourn-elem-057914114
5413,7366,203,008902104,Sealy Elem,Sealy ISD,B,95.5,656,https://txschools.net/campus/sealy-elem-008902104
5413,7366,203,199901113,Sharon Shannon Elem,Rockwall ISD,B,95.5,570,https://txschools.net/campus/sharon-shannon-elem-199901113
5413,7366,203,043911105,Smith Elem,Princeton ISD,B,95.5,646,https://txschools.net/campus/smith-elem-043911105
5413,7366,203,110906001,Smyer Schools,Smyer ISD,A,95.5,433,https://txschools.net/campus/smyer-schools-110906001
5413,7366,203,061911112,Sonny & Allegra Nance Elem,Northwest ISD,C,95.5,587,https://txschools.net/campus/sonny-allegra-nance-elem-061911112
5413,7366,203,014903109,Sparta Elem,Belton ISD,B,95.5,495,https://txschools.net/campus/sparta-elem-014903109
5413,7366,203,027904104,Spicewood Elem,Marble Falls ISD,B,95.5,328,https://txschools.net/campus/spicewood-elem-027904104
5413,7366,203,057909138,Spring Creek Elem,Garland ISD,B,95.5,699,https://txschools.net/campus/spring-creek-elem-057909138
5413,7366,203,092907042,Spring Hill JH,Spring Hill ISD,A,95.5,445,https://txschools.net/campus/spring-hill-jh-092907042
5413,7366,203,015916127,Spring Meadows College Prep,Judson ISD,C,95.5,290,https://txschools.net/campus/spring-meadows-college-prep-015916127
5413,7366,203,061902044,STEM Academy at Griffin MS,Lewisville ISD,C,95.5,670,https://txschools.net/campus/stem-academy-at-griffin-ms-061902044
5413,7366,203,061902127,STEM Academy at Valley Ridge Elem,Lewisville ISD,C,95.5,537,https://txschools.net/campus/stem-academy-at-valley-ridge-elem-061902127
5413,7366,203,101914055,Stockdick JH,Katy ISD,B,95.5,1093,https://txschools.net/campus/stockdick-jh-101914055
5413,7366,203,057905161,Sylvia Mendez Crew Leadership Academy,Dallas ISD,B,95.5,469,https://txschools.net/campus/sylvia-mendez-crew-leadership-academy-057905161
5413,7366,203,201910102,Tatum Elem,Tatum ISD,B,95.5,295,https://txschools.net/campus/tatum-elem-201910102
5413,7366,203,210904002,Tenaha Schools,Tenaha ISD,C,95.5,402,https://txschools.net/campus/tenaha-schools-210904002
5413,7366,203,072901072,Three Way Elem,Three Way ISD,D,95.5,134,https://txschools.net/campus/three-way-elem-072901072
5413,7366,203,101910111,Tice Elem,Galena Park ISD,A,95.5,687,https://txschools.net/campus/tice-elem-101910111
5413,7366,203,071902168,Tippin Elem,El Paso ISD,B,95.5,762,https://txschools.net/campus/tippin-elem-071902168
5413,7366,203,101921108,Tomball Elem,Tomball ISD,B,95.5,628,https://txschools.net/campus/tomball-elem-101921108
5413,7366,203,101921002,Tomball Memorial HS,Tomball ISD,A,95.5,3236,https://txschools.net/campus/tomball-memorial-hs-101921002
5413,7366,203,049903041,Valley View MS,Valley View ISD,C,95.5,261,https://txschools.net/campus/valley-view-ms-049903041
5413,7366,203,046901111,Veramendi Elem,New Braunfels ISD,B,95.5,617,https://txschools.net/campus/veramendi-elem-046901111
5413,7366,203,057905153,Victor H Hexter Elem,Dallas ISD,B,95.5,536,https://txschools.net/campus/victor-h-hexter-elem-057905153
5413,7366,203,101902008,Victory Early College HS,Aldine ISD,A,95.5,417,https://txschools.net/campus/victory-early-college-hs-101902008
