# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/chronically-absent-highest
# rows: 7358 (excluding this header and the column row)
# ranking: Texas campuses with the highest chronically absent in 2025-26
# population: 7,358 campuses of 8,066 campuses are ranked here.
# population: 420 were not rated by TEA for 2025-26 and are not ranked.
# population: 288 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
78,7358,0,246913011,New Hope HS,Leander ISD,A,60.2,72,https://txschools.net/campus/new-hope-hs-246913011
79,7358,0,083903002,Seminole Success Ctr,Seminole ISD,A,60,27,https://txschools.net/campus/seminole-success-ctr-083903002
80,7358,0,227901051,Martin MS,Austin ISD,F,59.3,308,https://txschools.net/campus/martin-ms-227901051
81,7358,0,015907066,Tafolla College Prep MS,San Antonio ISD,F,58.6,348,https://txschools.net/campus/tafolla-college-prep-ms-015907066
82,7358,0,015907008,Lanier HS,San Antonio ISD,C,58.4,1556,https://txschools.net/campus/lanier-hs-015907008
83,7358,0,101919003,Andy Dekaney HS,Spring ISD,C,57.6,2344,https://txschools.net/campus/andy-dekaney-hs-101919003
84,7358,0,015905002,John F Kennedy HS,Edgewood ISD,C,57.5,944,https://txschools.net/campus/john-f-kennedy-hs-015905002
85,7358,0,220905009,Polytechnic HS,Fort Worth ISD,C,56.9,1253,https://txschools.net/campus/polytechnic-hs-220905009
86,7358,0,227901004,Navarro Early College HS,Austin ISD,B,56.8,1391,https://txschools.net/campus/navarro-early-college-hs-227901004
87,7358,0,057905017,H Grady Spruce HS,Dallas ISD,C,56.5,1207,https://txschools.net/campus/h-grady-spruce-hs-057905017
88,7358,0,220902012,Bob E Griggs HS,Birdville ISD,B,56.1,122,https://txschools.net/campus/bob-e-griggs-hs-220902012
89,7358,1,057912005,Barbara Cardwell Career Preparatory Center,Irving ISD,A,56,241,https://txschools.net/campus/barbara-cardwell-career-preparatory-center-057912005
89,7358,1,178904003,Roy Miller HS and Metro School of Design,Corpus Christi ISD,B,56,1325,https://txschools.net/campus/roy-miller-hs-and-metro-school-of-design-178904003
91,7358,0,220906006,Bridges Academy,Grapevine-Colleyville ISD,B,55.7,42,https://txschools.net/campus/bridges-academy-220906006
92,7358,0,191901004,Midway Alternative HS,Canyon ISD,B,55.3,39,https://txschools.net/campus/midway-alternative-hs-191901004
93,7358,1,094901002,Mercer & Blumberg Lrn Ctr,Seguin ISD,A,55.2,65,https://txschools.net/campus/mercer-blumberg-lrn-ctr-094901002
93,7358,1,126903002,Team Sch,Cleburne ISD,A,55.2,44,https://txschools.net/campus/team-sch-126903002
95,7358,1,101912004,Furr HS,Houston ISD,B,55,724,https://txschools.net/campus/furr-hs-101912004
95,7358,1,227901006,Northeast Early College HS,Austin ISD,C,55,952,https://txschools.net/campus/northeast-early-college-hs-227901006
97,7358,0,178904047,Driscoll MS,Corpus Christi ISD,D,54.6,479,https://txschools.net/campus/driscoll-ms-178904047
98,7358,0,045902002,Columbus Crossing HS,Columbus ISD,B,54.5,8,https://txschools.net/campus/columbus-crossing-hs-045902002
99,7358,0,179901002,Ludi Pena Martin Accelerated Education Center,Perryton ISD,B,54.3,17,https://txschools.net/campus/ludi-pena-martin-accelerated-education-center-179901002
100,7358,0,101912310,Houston Math Science and Technology Center,Houston ISD,A,54.2,2074,https://txschools.net/campus/houston-math-science-and-technology-center-101912310
101,7358,2,071902009,Jefferson HS,El Paso ISD,D,54,880,https://txschools.net/campus/jefferson-hs-071902009
101,7358,2,102902006,Marshall Early Graduation School,Marshall ISD,B,54,91,https://txschools.net/campus/marshall-early-graduation-school-102902006
101,7358,2,057905380,Wilmer-Hutchins HS,Dallas ISD,C,54,717,https://txschools.net/campus/wilmer-hutchins-hs-057905380
104,7358,0,015905003,Memorial HS,Edgewood ISD,C,53.6,775,https://txschools.net/campus/memorial-hs-015905003
105,7358,0,101912016,Washington B T HS,Houston ISD,A,53.5,704,https://txschools.net/campus/washington-b-t-hs-101912016
106,7358,1,123910131,Fehl-Price Elem,Beaumont ISD,F,53.4,318,https://txschools.net/campus/fehl-price-elem-123910131
106,7358,1,165901004,Viola M Coleman HS,Midland ISD,A,53.4,148,https://txschools.net/campus/viola-m-coleman-hs-165901004
108,7358,2,015907007,Jefferson HS,San Antonio ISD,B,52.8,1574,https://txschools.net/campus/jefferson-hs-015907007
