# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-campuses/school-progress-lowest
# rows: 8061 (excluding this header and the column row)
# ranking: Texas campuses with the lowest School Progress in 2025-26
# population: 8,061 campuses of 9,031 campuses are ranked here.
# population: 556 were not rated by TEA for 2025-26 and are not ranked.
# population: 414 reported no figure for this measure and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,district,rating,value,enrollment,url
3603,8061,359,031903117,Treasure Hills Elem,Harlingen CISD,B,82,754,https://txschools.net/campus/treasure-hills-elem-031903117
3603,8061,359,220905011,Trimble Technical HS,Fort Worth ISD,B,82,1923,https://txschools.net/campus/trimble-technical-hs-220905011
3603,8061,359,161914003,University HS,Waco ISD,B,82,1744,https://txschools.net/campus/university-hs-161914003
3603,8061,359,057803048,Uplift Atlas Prep MS,Uplift Education,B,82,427,https://txschools.net/campus/uplift-atlas-prep-ms-057803048
3603,8061,359,057803047,Uplift Summit Prep MS,Uplift Education,C,82,484,https://txschools.net/campus/uplift-summit-prep-ms-057803047
3603,8061,359,057803114,Uplift White Rock Hills Prep Ps,Uplift Education,B,82,661,https://txschools.net/campus/uplift-white-rock-hills-prep-ps-057803114
3603,8061,359,220902115,W A Porter Elem,Birdville ISD,B,82,528,https://txschools.net/campus/w-a-porter-elem-220902115
3603,8061,359,226906041,Wall MS,Wall ISD,B,82,457,https://txschools.net/campus/wall-ms-226906041
3603,8061,359,015915019,Warren HS,Northside ISD,B,82,2486,https://txschools.net/campus/warren-hs-015915019
3603,8061,359,114901113,Washington Elem,Big Spring ISD,B,82,486,https://txschools.net/campus/washington-elem-114901113
3603,8061,359,220902113,Watauga Elem,Birdville ISD,B,82,674,https://txschools.net/campus/watauga-elem-220902113
3603,8061,359,243905126,West Foundation Elem,Wichita Falls ISD,A,82,413,https://txschools.net/campus/west-foundation-elem-243905126
3603,8061,359,092908103,White Oak Int,White Oak ISD,B,82,287,https://txschools.net/campus/white-oak-int-092908103
3603,8061,359,251901041,William G Gravitt JH,Denver City ISD,B,82,301,https://txschools.net/campus/william-g-gravitt-jh-251901041
3603,8061,359,246913117,William J Winkley Elem,Leander ISD,B,82,678,https://txschools.net/campus/william-j-winkley-elem-246913117
3603,8061,359,101917120,Williams Elem,Pasadena ISD,B,82,436,https://txschools.net/campus/williams-elem-101917120
3603,8061,359,043910043,Wilson MS,Plano ISD,B,82,763,https://txschools.net/campus/wilson-ms-043910043
3603,8061,359,105905001,Wimberley HS,Wimberley ISD,B,82,857,https://txschools.net/campus/wimberley-hs-105905001
3603,8061,359,057828005,Winfree Academy North Richland Hills,Winfree Academy Charter Schools,B,82,231,https://txschools.net/campus/winfree-academy-north-richland-hills-057828005
3603,8061,359,102902108,Wm B Travis Elem,Marshall ISD,B,82,474,https://txschools.net/campus/wm-b-travis-elem-102902108
3603,8061,359,043905090,Wortham Int,Frisco ISD,B,82,758,https://txschools.net/campus/wortham-int-043905090
3603,8061,359,101907109,Yeager Elem,Cypress-Fairbanks ISD,B,82,700,https://txschools.net/campus/yeager-elem-101907109
3603,8061,359,101845109,Yes Prep Southwest Oaks Elem,Yes Prep Public Schools Inc,B,82,603,https://txschools.net/campus/yes-prep-southwest-oaks-elem-101845109
3603,8061,359,057905046,Young Men's Leadership Academy at Fred F Florence,Dallas ISD,B,82,379,https://txschools.net/campus/young-men-s-leadership-academy-at-fred-f-florence-057905046
3963,8061,356,011901113,Adelton Elem,Bastrop ISD,B,83,506,https://txschools.net/campus/adelton-elem-011901113
3963,8061,356,101903041,Alief MS,Alief ISD,B,83,788,https://txschools.net/campus/alief-ms-101903041
3963,8061,356,178904101,Allen Elem,Corpus Christi ISD,B,83,302,https://txschools.net/campus/allen-elem-178904101
3963,8061,356,036901001,Anahuac HS,Anahuac ISD,B,83,453,https://txschools.net/campus/anahuac-hs-036901001
3963,8061,356,057916050,Apollo JH,Richardson ISD,B,83,576,https://txschools.net/campus/apollo-jh-057916050
3963,8061,356,220916126,Arbor Creek Elem,Hurst-Euless-Bedford ISD,B,83,678,https://txschools.net/campus/arbor-creek-elem-220916126
3963,8061,356,057905105,Arcadia Park Elem,Dallas ISD,B,83,546,https://txschools.net/campus/arcadia-park-elem-057905105
3963,8061,356,220802040,Arlington Classics Academy - MS,Arlington Classics Academy,B,83,531,https://txschools.net/campus/arlington-classics-academy-ms-220802040
3963,8061,356,084910122,Art and Pat Goforth Elem,Clear Creek ISD,B,83,734,https://txschools.net/campus/art-and-pat-goforth-elem-084910122
3963,8061,356,107901001,Athens HS,Athens ISD,B,83,861,https://txschools.net/campus/athens-hs-107901001
3963,8061,356,071902002,Austin HS,El Paso ISD,B,83,903,https://txschools.net/campus/austin-hs-071902002
3963,8061,356,188901101,Avondale Elem,Amarillo ISD,C,83,462,https://txschools.net/campus/avondale-elem-188901101
3963,8061,356,057905180,B H Macon Elem,Dallas ISD,B,83,504,https://txschools.net/campus/b-h-macon-elem-057905180
3963,8061,356,057909140,Back Elem,Garland ISD,B,83,417,https://txschools.net/campus/back-elem-057909140
3963,8061,356,227901059,Bailey MS,Austin ISD,B,83,759,https://txschools.net/campus/bailey-ms-227901059
3963,8061,356,178913041,Banquete JH,Banquete ISD,C,83,176,https://txschools.net/campus/banquete-jh-178913041
3963,8061,356,101911125,Banuelos Elem,Goose Creek CISD,B,83,729,https://txschools.net/campus/banuelos-elem-101911125
3963,8061,356,220901052,Barnett JH,Arlington ISD,B,83,537,https://txschools.net/campus/barnett-jh-220901052
3963,8061,356,015834110,Basis Plano Pri,Basis Texas,A,83,921,https://txschools.net/campus/basis-plano-pri-015834110
3963,8061,356,011901041,Bastrop MS,Bastrop ISD,B,83,642,https://txschools.net/campus/bastrop-ms-011901041
3963,8061,356,108913044,Beatriz G Garza MS,Weslaco ISD,C,83,921,https://txschools.net/campus/beatriz-g-garza-ms-108913044
3963,8061,356,123910014,Beaumont United HS,Beaumont ISD,C,83,1864,https://txschools.net/campus/beaumont-united-hs-123910014
3963,8061,356,015915060,Bernal MS,Northside ISD,B,83,1349,https://txschools.net/campus/bernal-ms-015915060
3963,8061,356,043910128,Bethany Elem,Plano ISD,A,83,250,https://txschools.net/campus/bethany-elem-043910128
3963,8061,356,020901104,Bill Hasse Elem,Alvin ISD,B,83,584,https://txschools.net/campus/bill-hasse-elem-020901104
3963,8061,356,129902105,Blackburn Elem,Forney ISD,B,83,666,https://txschools.net/campus/blackburn-elem-129902105
3963,8061,356,246909130,Blackland Prairie Elem,Round Rock ISD,B,83,767,https://txschools.net/campus/blackland-prairie-elem-246909130
3963,8061,356,016902101,Blanco Elem,Blanco ISD,B,83,507,https://txschools.net/campus/blanco-elem-016902101
3963,8061,356,227901185,Blazier Elem,Austin ISD,B,83,701,https://txschools.net/campus/blazier-elem-227901185
3963,8061,356,011901109,Bluebonnet Elem,Bastrop ISD,B,83,701,https://txschools.net/campus/bluebonnet-elem-011901109
3963,8061,356,101912112,Bonner Elem,Houston ISD,B,83,527,https://txschools.net/campus/bonner-elem-101912112
3963,8061,356,043910042,Bowman MS,Plano ISD,B,83,1041,https://txschools.net/campus/bowman-ms-043910042
3963,8061,356,092903127,Bramlette STEAM Academy,Longview ISD,B,83,418,https://txschools.net/campus/bramlette-steam-academy-092903127
3963,8061,356,057912116,Brandenburg Elem,Irving ISD,B,83,892,https://txschools.net/campus/brandenburg-elem-057912116
3963,8061,356,003903121,Brandon Elem,Lufkin ISD,B,83,438,https://txschools.net/campus/brandon-elem-003903121
3963,8061,356,220920001,Brewer HS,White Settlement ISD,B,83,2081,https://txschools.net/campus/brewer-hs-220920001
3963,8061,356,181901001,Bridge City HS,Bridge City ISD,B,83,890,https://txschools.net/campus/bridge-city-hs-181901001
3963,8061,356,121902001,Brookeland HS,Brookeland ISD,B,83,184,https://txschools.net/campus/brookeland-hs-121902001
3963,8061,356,152901207,Brown Elem,Lubbock ISD,B,83,389,https://txschools.net/campus/brown-elem-152901207
3963,8061,356,101912121,Bruce Elem,Houston ISD,B,83,293,https://txschools.net/campus/bruce-elem-101912121
3963,8061,356,161919001,Bruceville-Eddy HS,Bruceville-Eddy ISD,B,83,178,https://txschools.net/campus/bruceville-eddy-hs-161919001
3963,8061,356,246909114,Brushy Creek Elem,Round Rock ISD,A,83,450,https://txschools.net/campus/brushy-creek-elem-246909114
3963,8061,356,220901147,Bryant Elem,Arlington ISD,B,83,446,https://txschools.net/campus/bryant-elem-220901147
3963,8061,356,121903041,Buna JH,Buna ISD,B,83,289,https://txschools.net/campus/buna-jh-121903041
3963,8061,356,239903101,Burton Elem,Burton ISD,B,83,394,https://txschools.net/campus/burton-elem-239903101
3963,8061,356,094902003,Byron P Steele II HS,Schertz-Cibolo-U City ISD,A,83,2857,https://txschools.net/campus/byron-p-steele-ii-hs-094902003
3963,8061,356,057905155,C A Tatum Jr Elem,Dallas ISD,B,83,418,https://txschools.net/campus/c-a-tatum-jr-elem-057905155
3963,8061,356,084910112,C D Landolt Elem,Clear Creek ISD,B,83,740,https://txschools.net/campus/c-d-landolt-elem-084910112
3963,8061,356,057905122,C F Carr Elem,Dallas ISD,B,83,260,https://txschools.net/campus/c-f-carr-elem-057905122
3963,8061,356,170902139,Campbell Elem,Conroe ISD,B,83,591,https://txschools.net/campus/campbell-elem-170902139
3963,8061,356,220906101,Cannon Elem,Grapevine-Colleyville ISD,B,83,459,https://txschools.net/campus/cannon-elem-220906101
3963,8061,356,015915177,Carnahan Elem,Northside ISD,B,83,432,https://txschools.net/campus/carnahan-elem-015915177
3963,8061,356,015910101,Castle Hills Elem,North East ISD,B,83,425,https://txschools.net/campus/castle-hills-elem-015910101
3963,8061,356,227909102,Cedar Creek Elem,Eanes ISD,B,83,521,https://txschools.net/campus/cedar-creek-elem-227909102
3963,8061,356,011901002,Cedar Creek HS,Bastrop ISD,B,83,2151,https://txschools.net/campus/cedar-creek-hs-011901002
3963,8061,356,161914105,Cedar Ridge Elem,Waco ISD,B,83,399,https://txschools.net/campus/cedar-ridge-elem-161914105
3963,8061,356,101903104,Chambers Elem,Alief ISD,B,83,524,https://txschools.net/campus/chambers-elem-101903104
3963,8061,356,226901101,Christoval Elem,Christoval ISD,B,83,258,https://txschools.net/campus/christoval-elem-226901101
3963,8061,356,191901112,City View Elem,Canyon ISD,B,83,642,https://txschools.net/campus/city-view-elem-191901112
3963,8061,356,243906001,City View Junior/Senior High,City View ISD,B,83,632,https://txschools.net/campus/city-view-junior-senior-high-243906001
3963,8061,356,018901001,Clifton HS,Clifton ISD,B,83,303,https://txschools.net/campus/clifton-hs-018901001
3963,8061,356,071902175,Colin L Powell Elem,El Paso ISD,B,83,547,https://txschools.net/campus/colin-l-powell-elem-071902175
3963,8061,356,050910041,Copperas Cove JH,Copperas Cove ISD,B,83,831,https://txschools.net/campus/copperas-cove-jh-050910041
3963,8061,356,187904103,Corrigan-Camden Elem,Corrigan-Camden ISD,B,83,364,https://txschools.net/campus/corrigan-camden-elem-187904103
3963,8061,356,227901008,Crockett Early College HS,Austin ISD,C,83,1463,https://txschools.net/campus/crockett-early-college-hs-227901008
3963,8061,356,174902001,Cushing School,Cushing ISD,B,83,294,https://txschools.net/campus/cushing-school-174902001
3963,8061,356,021901202,Cypress Grove Int,College Station ISD,B,83,529,https://txschools.net/campus/cypress-grove-int-021901202
3963,8061,356,043912117,Dan Christie Elem,Prosper ISD,B,83,865,https://txschools.net/campus/dan-christie-elem-043912117
3963,8061,356,105905041,Danforth JH,Wimberley ISD,B,83,583,https://txschools.net/campus/danforth-jh-105905041
3963,8061,356,108909116,Daniel Ramirez Elem,Pharr-San Juan-Alamo ISD,B,83,452,https://txschools.net/campus/daniel-ramirez-elem-108909116
3963,8061,356,058902001,Dawson School,Dawson ISD,B,83,145,https://txschools.net/campus/dawson-school-058902001
3963,8061,356,101912137,De Chaumes Elem,Houston ISD,B,83,623,https://txschools.net/campus/de-chaumes-elem-101912137
3963,8061,356,165901106,De Zavala Elem,Midland ISD,B,83,469,https://txschools.net/campus/de-zavala-elem-165901106
3963,8061,356,101908001,Deer Park HS,Deer Park ISD,B,83,4100,https://txschools.net/campus/deer-park-hs-101908001
3963,8061,356,031901129,Del Castillo - Morningside Elem,Brownsville ISD,B,83,484,https://txschools.net/campus/del-castillo-morningside-elem-031901129
3963,8061,356,163901001,Devine HS,Devine ISD,B,83,537,https://txschools.net/campus/devine-hs-163901001
3963,8061,356,108905041,Diaz JH,Hidalgo ISD,B,83,644,https://txschools.net/campus/diaz-jh-108905041
3963,8061,356,003905041,Diboll JH,Diboll ISD,B,83,356,https://txschools.net/campus/diboll-jh-003905041
3963,8061,356,091906112,Dillingham Elem,Sherman ISD,B,83,330,https://txschools.net/campus/dillingham-elem-091906112
3963,8061,356,133905101,Divide Elem,Divide ISD,B,83,41,https://txschools.net/campus/divide-elem-133905101
3963,8061,356,074904001,Dodd City School,Dodd City ISD,A,83,319,https://txschools.net/campus/dodd-city-school-074904001
3963,8061,356,220905227,Dolores Huerta Elem,Fort Worth ISD,B,83,437,https://txschools.net/campus/dolores-huerta-elem-220905227
3963,8061,356,070908109,Dolores McClatchey Elem,Midlothian ISD,A,83,565,https://txschools.net/campus/dolores-mcclatchey-elem-070908109
3963,8061,356,101919123,Donna Lewis Elem,Spring ISD,B,83,687,https://txschools.net/campus/donna-lewis-elem-101919123
3963,8061,356,014906139,Dr Joseph A Fowler Elem,Killeen ISD,B,83,727,https://txschools.net/campus/dr-joseph-a-fowler-elem-014906139
3963,8061,356,057905128,Dr Martin Luther King Jr Arts Academy,Dallas ISD,B,83,498,https://txschools.net/campus/dr-martin-luther-king-jr-arts-academy-057905128
3963,8061,356,101912144,Durkee Elem,Houston ISD,B,83,415,https://txschools.net/campus/durkee-elem-101912144
3963,8061,356,070908045,Earl & Marthalu Dieterich MS,Midlothian ISD,A,83,1006,https://txschools.net/campus/earl-marthalu-dieterich-ms-070908045
3963,8061,356,108903001,Edcouch-Elsa HS,Edcouch-Elsa ISD,C,83,1257,https://txschools.net/campus/edcouch-elsa-hs-108903001
3963,8061,356,120901106,Edna Int,Edna ISD,B,83,193,https://txschools.net/campus/edna-int-120901106
3963,8061,356,057905166,Edwin J Kiest Elem,Dallas ISD,B,83,579,https://txschools.net/campus/edwin-j-kiest-elem-057905166
3963,8061,356,207901041,Eldorado MS,Schleicher ISD,B,83,107,https://txschools.net/campus/eldorado-ms-207901041
3963,8061,356,015915145,Elrod Elem,Northside ISD,B,83,294,https://txschools.net/campus/elrod-elem-015915145
3963,8061,356,102906041,Elysian Fields MS,Elysian Fields ISD,B,83,194,https://txschools.net/campus/elysian-fields-ms-102906041
3963,8061,356,101912149,Emerson Elem,Houston ISD,B,83,928,https://txschools.net/campus/emerson-elem-101912149
3963,8061,356,057905135,Everette Lee Degolyer Elem,Dallas ISD,B,83,455,https://txschools.net/campus/everette-lee-degolyer-elem-057905135
3963,8061,356,130901103,Fair Oaks Ranch Elem,Boerne ISD,A,83,786,https://txschools.net/campus/fair-oaks-ranch-elem-130901103
3963,8061,356,015916109,Fine Arts Academy of Olympia,Judson ISD,B,83,428,https://txschools.net/campus/fine-arts-academy-of-olympia-015916109
3963,8061,356,079901146,Fletcher Morgan Elem,Lamar CISD,B,83,850,https://txschools.net/campus/fletcher-morgan-elem-079901146
3963,8061,356,246902041,Florence MS,Florence ISD,B,83,249,https://txschools.net/campus/florence-ms-246902041
3963,8061,356,247901104,Floresville North Elem,Floresville ISD,B,83,709,https://txschools.net/campus/floresville-north-elem-247901104
3963,8061,356,101912153,Fondren Elem,Houston ISD,B,83,321,https://txschools.net/campus/fondren-elem-101912153
3963,8061,356,188901107,Forest Hill Elem,Amarillo ISD,B,83,462,https://txschools.net/campus/forest-hill-elem-188901107
3963,8061,356,092903041,Forest Park Magnet School,Longview ISD,B,83,418,https://txschools.net/campus/forest-park-magnet-school-092903041
3963,8061,356,220907002,Fossil Ridge HS,Keller ISD,B,83,2058,https://txschools.net/campus/fossil-ridge-hs-220907002
3963,8061,356,101913104,Foster Elem,Humble ISD,B,83,319,https://txschools.net/campus/foster-elem-101913104
3963,8061,356,221801023,Founders Classical Academy- Carrollton,Texas College Preparatory Academies,B,83,580,https://txschools.net/campus/founders-classical-academy-carrollton-221801023
3963,8061,356,221801020,Founders Classical Academy-Corinth-Upper School,Texas College Preparatory Academies,B,83,526,https://txschools.net/campus/founders-classical-academy-corinth-upper-school-221801020
3963,8061,356,057905079,Francisco Pancho Medrano JH,Dallas ISD,B,83,600,https://txschools.net/campus/francisco-pancho-medrano-jh-057905079
3963,8061,356,101907117,Frazier Elem,Cypress-Fairbanks ISD,C,83,539,https://txschools.net/campus/frazier-elem-101907117
3963,8061,356,079901120,Frost Elem,Lamar CISD,B,83,804,https://txschools.net/campus/frost-elem-079901120
3963,8061,356,101912156,Frost Elem,Houston ISD,B,83,402,https://txschools.net/campus/frost-elem-101912156
3963,8061,356,084910108,G H Whitcomb Elem,Clear Creek ISD,B,83,527,https://txschools.net/campus/g-h-whitcomb-elem-084910108
3963,8061,356,227901064,Garcia YMLA,Austin ISD,B,83,243,https://txschools.net/campus/garcia-ymla-227901064
3963,8061,356,057910121,Garner Fine Arts Academy,Grand Prairie ISD,B,83,783,https://txschools.net/campus/garner-fine-arts-academy-057910121
3963,8061,356,166902101,Gause Elem,Gause ISD,B,83,149,https://txschools.net/campus/gause-elem-166902101
3963,8061,356,011901022,Genesis HS,Bastrop ISD,B,83,86,https://txschools.net/campus/genesis-hs-011901022
3963,8061,356,246904001,Georgetown HS,Georgetown ISD,B,83,2028,https://txschools.net/campus/georgetown-hs-246904001
3963,8061,356,088902104,Goliad Elem,Goliad ISD,B,83,516,https://txschools.net/campus/goliad-elem-088902104
3963,8061,356,178904056,Grant MS,Corpus Christi ISD,B,83,756,https://txschools.net/campus/grant-ms-178904056
3963,8061,356,205902041,Gregory-Portland MS,Gregory-Portland ISD,B,83,1192,https://txschools.net/campus/gregory-portland-ms-205902041
3963,8061,356,071902163,Guerrero Elem,El Paso ISD,B,83,311,https://txschools.net/campus/guerrero-elem-071902163
3963,8061,356,057905017,H Grady Spruce HS,Dallas ISD,C,83,1207,https://txschools.net/campus/h-grady-spruce-hs-057905017
3963,8061,356,097902001,Hamilton HS,Hamilton ISD,B,83,248,https://txschools.net/campus/hamilton-hs-097902001
3963,8061,356,146904001,Hardin HS,Hardin ISD,B,83,366,https://txschools.net/campus/hardin-hs-146904001
3963,8061,356,071902118,Hart Elem,El Paso ISD,B,83,319,https://txschools.net/campus/hart-elem-071902118
3963,8061,356,101914057,Haskett JH,Katy ISD,B,83,1369,https://txschools.net/campus/haskett-jh-101914057
3963,8061,356,015915198,Henderson Elem,Northside ISD,B,83,840,https://txschools.net/campus/henderson-elem-015915198
3963,8061,356,084910123,Henry Bauerschlag Elem,Clear Creek ISD,B,83,714,https://txschools.net/campus/henry-bauerschlag-elem-084910123
3963,8061,356,130901107,Herff Elem,Boerne ISD,A,83,571,https://txschools.net/campus/herff-elem-130901107
3963,8061,356,061902122,Heritage Elem,Lewisville ISD,B,83,639,https://txschools.net/campus/heritage-elem-061902122
3963,8061,356,020902045,Heritage JH,Angleton ISD,B,83,765,https://txschools.net/campus/heritage-jh-020902045
3963,8061,356,152907043,Heritage MS,Frenship ISD,B,83,779,https://txschools.net/campus/heritage-ms-152907043
3963,8061,356,101912173,Herod Elem,Houston ISD,B,83,647,https://txschools.net/campus/herod-elem-101912173
3963,8061,356,101912286,Herrera Elem,Houston ISD,B,83,679,https://txschools.net/campus/herrera-elem-101912286
3963,8061,356,097903001,Hico HS,Hico ISD,B,83,342,https://txschools.net/campus/hico-hs-097903001
3963,8061,356,220901117,Hill Elem,Arlington ISD,B,83,548,https://txschools.net/campus/hill-elem-220901117
3963,8061,356,101907121,Holmsley Elem,Cypress-Fairbanks ISD,B,83,719,https://txschools.net/campus/holmsley-elem-101907121
3963,8061,356,020901109,Hood-Case Elem,Alvin ISD,B,83,647,https://txschools.net/campus/hood-case-elem-020901109
3963,8061,356,170902134,Hope Elem,Conroe ISD,B,83,763,https://txschools.net/campus/hope-elem-170902134
3963,8061,356,212905044,Hubbard MS,Tyler ISD,B,83,949,https://txschools.net/campus/hubbard-ms-212905044
3963,8061,356,043910114,Hughston Elem,Plano ISD,B,83,443,https://txschools.net/campus/hughston-elem-043910114
3963,8061,356,108908115,Hurla M Midkiff Elem,Mission CISD,B,83,594,https://txschools.net/campus/hurla-m-midkiff-elem-108908115
3963,8061,356,084910120,I W and Eleanor Hyde Elem,Clear Creek ISD,A,83,599,https://txschools.net/campus/i-w-and-eleanor-hyde-elem-084910120
3963,8061,356,108807024,IDEA Eastside College Preparatory,IDEA Public Schools,B,83,500,https://txschools.net/campus/idea-eastside-college-preparatory-108807024
3963,8061,356,108807202,IDEA Edgecliff College Preparatory,IDEA Public Schools,C,83,738,https://txschools.net/campus/idea-edgecliff-college-preparatory-108807202
3963,8061,356,108807210,IDEA Lopez College Preparatory,IDEA Public Schools,B,83,122,https://txschools.net/campus/idea-lopez-college-preparatory-108807210
3963,8061,356,108807185,IDEA Mesa Hills Academy,IDEA Public Schools,B,83,638,https://txschools.net/campus/idea-mesa-hills-academy-108807185
3963,8061,356,057848015,ILTexas Katy MS,International Leadership of Texas (ILTexas),B,83,451,https://txschools.net/campus/iltexas-katy-ms-057848015
3963,8061,356,020901050,Iowa Colony JH,Alvin ISD,B,83,738,https://txschools.net/campus/iowa-colony-jh-020901050
3963,8061,356,186903001,Iraan HS,Iraan-Sheffield Collegiate ISD,B,83,101,https://txschools.net/campus/iraan-hs-186903001
3963,8061,356,118902101,Irion Elem,Irion County ISD,B,83,182,https://txschools.net/campus/irion-elem-118902101
3963,8061,356,220908105,J L Boren Elem,Mansfield ISD,B,83,607,https://txschools.net/campus/j-l-boren-elem-220908105
3963,8061,356,199901042,J W Williams MS,Rockwall ISD,A,83,1291,https://txschools.net/campus/j-w-williams-ms-199901042
3963,8061,356,101913117,Jack M Fields Sr Elem,Humble ISD,B,83,587,https://txschools.net/campus/jack-m-fields-sr-elem-101913117
3963,8061,356,020901049,Jackie Doucet Caffey JH,Alvin ISD,B,83,593,https://txschools.net/campus/jackie-doucet-caffey-jh-020901049
3963,8061,356,079901154,James & Marinella Haygood Elem,Lamar CISD,B,83,794,https://txschools.net/campus/james-marinella-haygood-elem-079901154
3963,8061,356,101917125,Jensen Elem,Pasadena ISD,C,83,521,https://txschools.net/campus/jensen-elem-101917125
3963,8061,356,246904109,Jo Ann Ford Elem,Georgetown ISD,B,83,515,https://txschools.net/campus/jo-ann-ford-elem-246904109
3963,8061,356,037904105,Joe Wright Elem,Jacksonville ISD,B,83,481,https://txschools.net/campus/joe-wright-elem-037904105
3963,8061,356,220902119,John D Spicer Elem,Birdville ISD,B,83,441,https://txschools.net/campus/john-d-spicer-elem-220902119
3963,8061,356,057905192,John F Peeler Elem,Dallas ISD,B,83,349,https://txschools.net/campus/john-f-peeler-elem-057905192
3963,8061,356,057905193,John J Pershing Elem,Dallas ISD,B,83,461,https://txschools.net/campus/john-j-pershing-elem-057905193
3963,8061,356,057905051,John Lewis Social Justice Academy at O W Holmes,Dallas ISD,B,83,295,https://txschools.net/campus/john-lewis-social-justice-academy-at-o-w-holmes-057905051
3963,8061,356,057905237,John W Runyon Elem,Dallas ISD,B,83,441,https://txschools.net/campus/john-w-runyon-elem-057905237
3963,8061,356,092903123,Johnston-McQueen Elem,Longview ISD,B,83,444,https://txschools.net/campus/johnston-mcqueen-elem-092903123
3963,8061,356,246909124,Jollyville Elem,Round Rock ISD,B,83,645,https://txschools.net/campus/jollyville-elem-246909124
3963,8061,356,015915051,Jordan MS,Northside ISD,B,83,995,https://txschools.net/campus/jordan-ms-015915051
3963,8061,356,227901198,Joslin Elem,Austin ISD,B,83,245,https://txschools.net/campus/joslin-elem-227901198
3963,8061,356,126902109,Judy Hajek Elem,Burleson ISD,B,83,618,https://txschools.net/campus/judy-hajek-elem-126902109
3963,8061,356,139909108,Justiss Elem,Paris ISD,B,83,516,https://txschools.net/campus/justiss-elem-139909108
3963,8061,356,178904055,Kaffie MS,Corpus Christi ISD,B,83,787,https://txschools.net/campus/kaffie-ms-178904055
3963,8061,356,128901041,Karnes City JH,Karnes City ISD,B,83,204,https://txschools.net/campus/karnes-city-jh-128901041
3963,8061,356,242905001,Kelton ISD,Kelton ISD,B,83,129,https://txschools.net/campus/kelton-isd-242905001
3963,8061,356,084901101,Kenneth E Little Elem,Dickinson ISD,B,83,481,https://txschools.net/campus/kenneth-e-little-elem-084901101
3963,8061,356,092902005,Kilgore Pathways Academy,Kilgore ISD,B,83,41,https://txschools.net/campus/kilgore-pathways-academy-092902005
3963,8061,356,014906001,Killeen HS,Killeen ISD,B,83,1871,https://txschools.net/campus/killeen-hs-014906001
3963,8061,356,046902122,Kinder Ranch Elem,Comal ISD,B,83,663,https://txschools.net/campus/kinder-ranch-elem-046902122
3963,8061,356,101913042,Kingwood MS,Humble ISD,B,83,998,https://txschools.net/campus/kingwood-ms-101913042
3963,8061,356,227820054,KIPP Intrepid Preparatory,KIPP Texas Public Schools,C,83,512,https://txschools.net/campus/kipp-intrepid-preparatory-227820054
3963,8061,356,227820218,KIPP Journey Pri,KIPP Texas Public Schools,B,83,1018,https://txschools.net/campus/kipp-journey-pri-227820218
3963,8061,356,015916042,Kitty Hawk MS,Judson ISD,B,83,875,https://txschools.net/campus/kitty-hawk-ms-015916042
3963,8061,356,101915121,Kreinhop Elem,Klein ISD,B,83,797,https://txschools.net/campus/kreinhop-elem-101915121
3963,8061,356,015910043,Krueger MS,North East ISD,B,83,811,https://txschools.net/campus/krueger-ms-015910043
3963,8061,356,108912007,La Joya Palmview HS,La Joya ISD,B,83,1999,https://txschools.net/campus/la-joya-palmview-hs-108912007
3963,8061,356,031912114,La Paloma Elem,San Benito CISD,B,83,464,https://txschools.net/campus/la-paloma-elem-031912114
3963,8061,356,043911101,Lacy Elem,Princeton ISD,B,83,626,https://txschools.net/campus/lacy-elem-043911101
3963,8061,356,015915187,Langley Elem,Northside ISD,B,83,740,https://txschools.net/campus/langley-elem-015915187
3963,8061,356,246908043,Legacy Ranch MS,Liberty Hill ISD,A,83,787,https://txschools.net/campus/legacy-ranch-ms-246908043
3963,8061,356,057905210,Leslie A Stemmons Elem,Dallas ISD,B,83,561,https://txschools.net/campus/leslie-a-stemmons-elem-057905210
3963,8061,356,108904108,Lincoln Elem,Edinburg CISD,B,83,384,https://txschools.net/campus/lincoln-elem-108904108
3963,8061,356,111902102,Lipan Elem,Lipan ISD,B,83,237,https://txschools.net/campus/lipan-elem-111902102
3963,8061,356,108912116,Lloyd M Bentsen Elem,La Joya ISD,B,83,494,https://txschools.net/campus/lloyd-m-bentsen-elem-108912116
3963,8061,356,077902001,Lockney HS,Lockney ISD,B,83,124,https://txschools.net/campus/lockney-hs-077902001
3963,8061,356,116906041,Lone Oak MS,Lone Oak ISD,B,83,240,https://txschools.net/campus/lone-oak-ms-116906041
3963,8061,356,031901007,Lopez Early College HS,Brownsville ISD,B,83,1610,https://txschools.net/campus/lopez-early-college-hs-031901007
3963,8061,356,108912041,Lorenzo De Zavala MS,La Joya ISD,B,83,484,https://txschools.net/campus/lorenzo-de-zavala-ms-108912041
