# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/academic-growth-declines
# rows: 1174 (excluding this header and the column row)
# ranking: Texas school districts with the largest Academic Growth declines since 2023-24
# population: 1,174 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
66,1174,22,072910,Morgan Mill ISD,Erath,F,-9,66,57,132,https://txschools.net/district/morgan-mill-isd-072910
66,1174,22,057809,Nova Academy,Dallas,F,-9,63,54,67,https://txschools.net/district/nova-academy-057809
66,1174,22,172905,Pewitt CISD,Morris,B,-9,73,64,794,https://txschools.net/district/pewitt-cisd-172905
66,1174,22,206902,Richland Springs ISD,San Saba,C,-9,83,74,101,https://txschools.net/district/richland-springs-isd-206902
66,1174,22,248902,Wink-Loving ISD,Winkler,B,-9,80,71,434,https://txschools.net/district/wink-loving-isd-248902
89,1174,16,061907,Aubrey ISD,Denton,C,-8,74,66,4885,https://txschools.net/district/aubrey-isd-061907
89,1174,16,015844,Essence Preparatory Charter School,Bexar,F,-8,66,58,438,https://txschools.net/district/essence-preparatory-charter-school-015844
89,1174,16,169910,Forestburg ISD,Montague,B,-8,65,57,172,https://txschools.net/district/forestburg-isd-169910
89,1174,16,090905,Grandview-Hopkins ISD,Gray,C,-8,66,58,44,https://txschools.net/district/grandview-hopkins-isd-090905
89,1174,16,246905,Granger ISD,Williamson,C,-8,64,56,573,https://txschools.net/district/granger-isd-246905
89,1174,16,033901,Groom ISD,Carson,B,-8,70,62,112,https://txschools.net/district/groom-isd-033901
89,1174,16,177905,Highland ISD,Nolan,A,-8,82,74,211,https://txschools.net/district/highland-isd-177905
89,1174,16,080901,Mount Vernon ISD,Franklin,B,-8,85,77,1514,https://txschools.net/district/mount-vernon-isd-080901
89,1174,16,061802,North Texas Collegiate Academy,Denton,D,-8,71,63,797,https://txschools.net/district/north-texas-collegiate-academy-061802
89,1174,16,235904,Nursery ISD,Victoria,B,-8,91,83,179,https://txschools.net/district/nursery-isd-235904
89,1174,16,003801,Pineywoods Community Academy,Angelina,B,-8,83,75,1060,https://txschools.net/district/pineywoods-community-academy-003801
89,1174,16,245903,Raymondville ISD,Willacy,A,-8,83,75,1901,https://txschools.net/district/raymondville-isd-245903
89,1174,16,014908,Salado ISD,Bell,B,-8,82,74,2582,https://txschools.net/district/salado-isd-014908
89,1174,16,057808,Universal Academy,Dallas,A,-8,84,76,2051,https://txschools.net/district/universal-academy-057808
89,1174,16,018904,Valley Mills ISD,Bosque,C,-8,79,71,664,https://txschools.net/district/valley-mills-isd-018904
89,1174,16,158906,Van Vleck ISD,Matagorda,C,-8,70,62,1048,https://txschools.net/district/van-vleck-isd-158906
89,1174,16,100908,West Hardin County CISD,Hardin,C,-8,71,63,506,https://txschools.net/district/west-hardin-county-cisd-100908
106,1174,21,037901,Alto ISD,Cherokee,C,-7,70,63,524,https://txschools.net/district/alto-isd-037901
106,1174,21,043902,Anna ISD,Collin,C,-7,74,67,6686,https://txschools.net/district/anna-isd-043902
106,1174,21,109912,Aquilla ISD,Hill,B,-7,74,67,322,https://txschools.net/district/aquilla-isd-109912
106,1174,21,101847,Beatrice Mayes Institute Charter School,Harris,C,-7,78,71,628,https://txschools.net/district/beatrice-mayes-institute-charter-school-101847
106,1174,21,241901,Boling ISD,Wharton,C,-7,72,65,1143,https://txschools.net/district/boling-isd-241901
106,1174,21,106901,Canadian ISD,Hemphill,A,-7,84,77,675,https://txschools.net/district/canadian-isd-106901
