# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/school-progress-declines
# rows: 1176 (excluding this header and the column row)
# ranking: Texas school districts with the largest School Progress declines since 2023-24
# population: 1,176 districts of 1,199 districts are ranked here.
# population: 15 were not rated by TEA for 2025-26 and are not ranked.
# population: 8 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
59,1176,20,057834,Evolution Academy Charter School,Dallas,A,-6,91,85,639,https://txschools.net/district/evolution-academy-charter-school-057834
59,1176,20,084908,Hitchcock ISD,Galveston,D,-6,69,63,1937,https://txschools.net/district/hitchcock-isd-084908
59,1176,20,091905,Howe ISD,Grayson,C,-6,81,75,1191,https://txschools.net/district/howe-isd-091905
59,1176,20,070907,Italy ISD,Ellis,B,-6,83,77,599,https://txschools.net/district/italy-isd-070907
59,1176,20,031905,La Feria ISD,Cameron,C,-6,83,77,2754,https://txschools.net/district/la-feria-isd-031905
59,1176,20,227912,Lago Vista ISD,Travis,C,-6,74,68,1864,https://txschools.net/district/lago-vista-isd-227912
59,1176,20,107910,Lapoynor ISD,Henderson,C,-6,76,70,465,https://txschools.net/district/lapoynor-isd-107910
59,1176,20,049907,Lindsay ISD,Cooke,B,-6,86,80,504,https://txschools.net/district/lindsay-isd-049907
59,1176,20,013903,Pettus ISD,Bee,B,-6,86,80,378,https://txschools.net/district/pettus-isd-013903
59,1176,20,206902,Richland Springs ISD,San Saba,C,-6,83,77,101,https://txschools.net/district/richland-springs-isd-206902
59,1176,20,092906,Sabine ISD,Gregg,B,-6,82,76,1567,https://txschools.net/district/sabine-isd-092906
59,1176,20,112909,Saltillo ISD,Hopkins,A,-6,96,90,236,https://txschools.net/district/saltillo-isd-112909
59,1176,20,049909,Sivells Bend ISD,Cooke,B,-6,87,81,56,https://txschools.net/district/sivells-bend-isd-049909
59,1176,20,101814,The Varnett Public School,Harris,D,-6,68,62,1084,https://txschools.net/district/the-varnett-public-school-101814
