# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/student-achievement-declines
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest Student Achievement declines since 2023-24
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
67,1017,29,180902,Vega ISD,Oldham,A,-2,93,91,354,https://txschools.net/district/vega-isd-180902
67,1017,29,001908,Westwood ISD,Anderson,D,-2,68,66,1300,https://txschools.net/district/westwood-isd-001908
67,1017,29,153907,Wilson ISD,Lynn,C,-2,78,76,120,https://txschools.net/district/wilson-isd-153907
67,1017,29,174906,Woden ISD,Nacogdoches,B,-2,84,82,824,https://txschools.net/district/woden-isd-174906
97,1017,40,180903,Adrian ISD,Oldham,A,-1,90,89,136,https://txschools.net/district/adrian-isd-180903
97,1017,40,034901,Atlanta ISD,Cass,B,-1,85,84,1918,https://txschools.net/district/atlanta-isd-034901
97,1017,40,161918,Axtell ISD,McLennan,B,-1,88,87,842,https://txschools.net/district/axtell-isd-161918
97,1017,40,071907,Canutillo ISD,El Paso,C,-1,78,77,5604,https://txschools.net/district/canutillo-isd-071907
97,1017,40,038901,Childress ISD,Childress,B,-1,82,81,901,https://txschools.net/district/childress-isd-038901
97,1017,40,047901,Comanche ISD,Comanche,B,-1,81,80,1327,https://txschools.net/district/comanche-isd-047901
97,1017,40,018908,Cranfills Gap ISD,Bosque,B,-1,89,88,116,https://txschools.net/district/cranfills-gap-isd-018908
97,1017,40,081906,Dew ISD,Freestone,C,-1,78,77,170,https://txschools.net/district/dew-isd-081906
97,1017,40,081902,Fairfield ISD,Freestone,C,-1,80,79,1526,https://txschools.net/district/fairfield-isd-081902
97,1017,40,128904,Falls City ISD,Karnes,A,-1,90,89,452,https://txschools.net/district/falls-city-isd-128904
97,1017,40,060914,Fannindel ISD,Delta,D,-1,67,66,152,https://txschools.net/district/fannindel-isd-060914
97,1017,40,169910,Forestburg ISD,Montague,B,-1,85,84,172,https://txschools.net/district/forestburg-isd-169910
97,1017,40,104901,Haskell CISD,Haskell,B,-1,84,83,545,https://txschools.net/district/haskell-cisd-104901
97,1017,40,039902,Henrietta ISD,Clay,B,-1,82,81,862,https://txschools.net/district/henrietta-isd-039902
97,1017,40,034903,Hughes Springs ISD,Cass,B,-1,87,86,1044,https://txschools.net/district/hughes-springs-isd-034903
97,1017,40,246906,Hutto ISD,Williamson,C,-1,76,75,11069,https://txschools.net/district/hutto-isd-246906
97,1017,40,133904,Ingram ISD,Kerr,A,-1,91,90,1365,https://txschools.net/district/ingram-isd-133904
97,1017,40,016901,Johnson City ISD,Blanco,B,-1,87,86,677,https://txschools.net/district/johnson-city-isd-016901
97,1017,40,129904,Kemp ISD,Kaufman,D,-1,72,71,2017,https://txschools.net/district/kemp-isd-129904
97,1017,40,227912,Lago Vista ISD,Travis,C,-1,80,79,1864,https://txschools.net/district/lago-vista-isd-227912
97,1017,40,107910,Lapoynor ISD,Henderson,C,-1,78,77,465,https://txschools.net/district/lapoynor-isd-107910
97,1017,40,070909,Milford ISD,Ellis,C,-1,80,79,277,https://txschools.net/district/milford-isd-070909
97,1017,40,035903,Nazareth ISD,Castro,A,-1,97,96,239,https://txschools.net/district/nazareth-isd-035903
97,1017,40,089903,Nixon-Smiley CISD,Gonzales,C,-1,79,78,994,https://txschools.net/district/nixon-smiley-cisd-089903
97,1017,40,139911,North Lamar ISD,Lamar,C,-1,79,78,2362,https://txschools.net/district/north-lamar-isd-139911
97,1017,40,235904,Nursery ISD,Victoria,B,-1,93,92,179,https://txschools.net/district/nursery-isd-235904
97,1017,40,205905,Odem-Edroy ISD,San Patricio,B,-1,79,78,892,https://txschools.net/district/odem-edroy-isd-205905
97,1017,40,158905,Palacios ISD,Matagorda,B,-1,82,81,1266,https://txschools.net/district/palacios-isd-158905
97,1017,40,119903,Perrin-Whitt CISD,Jack,A,-1,91,90,306,https://txschools.net/district/perrin-whitt-cisd-119903
97,1017,40,189902,Presidio ISD,Presidio,C,-1,66,65,1063,https://txschools.net/district/presidio-isd-189902
97,1017,40,194903,Rivercrest ISD,Red River,B,-1,83,82,665,https://txschools.net/district/rivercrest-isd-194903
97,1017,40,166904,Rockdale ISD,Milam,C,-1,78,77,1452,https://txschools.net/district/rockdale-isd-166904
97,1017,40,199902,Royse City ISD,Rockwall,C,-1,80,79,10141,https://txschools.net/district/royse-city-isd-199902
97,1017,40,206901,San Saba ISD,San Saba,C,-1,74,73,686,https://txschools.net/district/san-saba-isd-206901
97,1017,40,182904,Santo ISD,Palo Pinto,A,-1,93,92,570,https://txschools.net/district/santo-isd-182904
97,1017,40,152903,Slaton ISD,Lubbock,C,-1,76,75,1308,https://txschools.net/district/slaton-isd-152903
97,1017,40,229905,Spurger ISD,Tyler,B,-1,82,81,375,https://txschools.net/district/spurger-isd-229905
97,1017,40,140908,Sudan ISD,Lamb,B,-1,86,85,445,https://txschools.net/district/sudan-isd-140908
97,1017,40,226906,Wall ISD,Tom Green,B,-1,93,92,1306,https://txschools.net/district/wall-isd-226906
97,1017,40,240904,Webb CISD,Webb,C,-1,73,72,206,https://txschools.net/district/webb-cisd-240904
97,1017,40,062903,Yoakum ISD,Dewitt,B,-1,81,80,1409,https://txschools.net/district/yoakum-isd-062903
138,1017,88,195902,Balmorhea ISD,Reeves,B,0,87,87,149,https://txschools.net/district/balmorhea-isd-195902
138,1017,88,091901,Bells ISD,Grayson,A,0,92,92,1011,https://txschools.net/district/bells-isd-091901
138,1017,88,066901,Benavides ISD,Duval,D,0,69,69,352,https://txschools.net/district/benavides-isd-066901
138,1017,88,017901,Borden County ISD,Borden,A,0,96,96,238,https://txschools.net/district/borden-county-isd-017901
138,1017,88,136901,Brackett ISD,Kinney,C,0,76,76,490,https://txschools.net/district/brackett-isd-136901
138,1017,88,203902,Broaddus ISD,San Augustine,A,0,96,96,380,https://txschools.net/district/broaddus-isd-203902
138,1017,88,119901,Bryson ISD,Jack,B,0,89,89,262,https://txschools.net/district/bryson-isd-119901
138,1017,88,121903,Buna ISD,Jasper,C,0,76,76,1412,https://txschools.net/district/buna-isd-121903
138,1017,88,220919,Carroll ISD,Tarrant,A,0,95,95,7866,https://txschools.net/district/carroll-isd-220919
138,1017,88,003907,Central ISD,Angelina,C,0,76,76,1491,https://txschools.net/district/central-isd-003907
138,1017,88,206903,Cherokee ISD,San Saba,B,0,90,90,127,https://txschools.net/district/cherokee-isd-206903
138,1017,88,067902,Cisco ISD,Eastland,B,0,84,84,861,https://txschools.net/district/cisco-isd-067902
138,1017,88,170902,Conroe ISD,Montgomery,B,0,85,85,72218,https://txschools.net/district/conroe-isd-170902
138,1017,88,147901,Coolidge ISD,Limestone,B,0,87,87,311,https://txschools.net/district/coolidge-isd-147901
138,1017,88,052901,Crane ISD,Crane,D,0,70,70,1228,https://txschools.net/district/crane-isd-052901
138,1017,88,172902,Daingerfield-Lone Star ISD,Morris,C,0,74,74,988,https://txschools.net/district/daingerfield-lone-star-isd-172902
138,1017,88,047902,De Leon ISD,Comanche,A,0,93,93,616,https://txschools.net/district/de-leon-isd-047902
138,1017,88,091903,Denison ISD,Grayson,C,0,78,78,4742,https://txschools.net/district/denison-isd-091903
138,1017,88,163901,Devine ISD,Medina,C,0,72,72,1975,https://txschools.net/district/devine-isd-163901
138,1017,88,227909,Eanes ISD,Travis,A,0,94,94,7524,https://txschools.net/district/eanes-isd-227909
138,1017,88,067903,Eastland ISD,Eastland,B,0,82,82,939,https://txschools.net/district/eastland-isd-067903
