# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/overall-score-gains
# rows: 1017 (excluding this header and the column row)
# ranking: Texas school districts with the largest overall score gains since 2021-22
# population: 1,017 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 2 have no figure at the start of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# methodology: TEA re-scored 2021-22 under the rules it adopted for 2022-23 and publishes that re-scoring as "2021-22 What If". This ranking reads the re-scored series, so the change spans one consistent methodology rather than a break.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2021_22,2025_26,enrollment,url
86,1017,22,244903,Vernon ISD,Wilbarger,C,9,67,76,1685,https://txschools.net/district/vernon-isd-244903
86,1017,22,235902,Victoria ISD,Victoria,C,9,69,78,12534,https://txschools.net/district/victoria-isd-235902
86,1017,22,040902,Whiteface CISD,Cochran,B,9,79,88,294,https://txschools.net/district/whiteface-cisd-040902
109,1017,28,195902,Balmorhea ISD,Reeves,B,8,78,86,149,https://txschools.net/district/balmorhea-isd-195902
109,1017,28,125902,Ben Bolt-Palito Blanco ISD,Jim Wells,B,8,78,86,420,https://txschools.net/district/ben-bolt-palito-blanco-isd-125902
109,1017,28,109913,Blum ISD,Hill,A,8,82,90,335,https://txschools.net/district/blum-isd-109913
109,1017,28,008903,Brazos ISD,Austin,B,8,80,88,824,https://txschools.net/district/brazos-isd-008903
109,1017,28,194904,Clarksville ISD,Red River,D,8,61,69,504,https://txschools.net/district/clarksville-isd-194904
109,1017,28,020904,Danbury ISD,Brazoria,B,8,81,89,645,https://txschools.net/district/danbury-isd-020904
109,1017,28,047902,De Leon ISD,Comanche,A,8,84,92,616,https://txschools.net/district/de-leon-isd-047902
109,1017,28,174903,Garrison ISD,Nacogdoches,A,8,82,90,739,https://txschools.net/district/garrison-isd-174903
109,1017,28,246904,Georgetown ISD,Williamson,B,8,72,80,13951,https://txschools.net/district/georgetown-isd-246904
109,1017,28,072908,Huckabay ISD,Erath,A,8,88,96,345,https://txschools.net/district/huckabay-isd-072908
109,1017,28,234905,Martins Mill ISD,Van Zandt,B,8,78,86,447,https://txschools.net/district/martins-mill-isd-234905
109,1017,28,096904,Memphis ISD,Hall,B,8,77,85,331,https://txschools.net/district/memphis-isd-096904
109,1017,28,070908,Midlothian ISD,Ellis,B,8,81,89,11537,https://txschools.net/district/midlothian-isd-070908
109,1017,28,019905,New Boston ISD,Bowie,B,8,79,87,1060,https://txschools.net/district/new-boston-isd-019905
109,1017,28,169902,Nocona ISD,Montague,B,8,78,86,764,https://txschools.net/district/nocona-isd-169902
