# txschools.net — unofficial. Not operated by, endorsed by, or affiliated with the Texas Education Agency.
# source: Texas Education Agency, published publicly at https://txschools.gov
# snapshot: 15 August 2026 — the date this site fetched TEA's data. TEA may have revised it since.
# dataset: ranking board
# page: https://txschools.net/rankings/texas-districts/closing-the-gaps-declines
# rows: 1012 (excluding this header and the column row)
# ranking: Texas school districts with the largest Closing the Gaps declines since 2023-24
# population: 1,012 districts of 1,020 districts are ranked here.
# population: 1 was not rated by TEA for 2025-26 and is not ranked.
# population: 5 have no figure at the start of the window and are not ranked.
# population: 2 have no figure at the end of the window and are not ranked.
# rank_of is how many rows were actually ranked (can be smaller than the population above); two rows on the same value share a rank ("tied"), and the next rank is skipped.
# empty cell = TEA did not publish that figure. It does not mean zero.
# numbers are unformatted: no thousands separators, no currency symbols, no percent signs.
# lines starting with # are comments — pandas: read_csv(path, comment='#')
rank,rank_of,tied,entity_id,name,county,rating,value,2023_24,2025_26,enrollment,url
78,1012,17,219901,Happy ISD,Swisher,A,-8,94,86,238,https://txschools.net/district/happy-isd-219901
78,1012,17,031905,La Feria ISD,Cameron,C,-8,78,70,2754,https://txschools.net/district/la-feria-isd-031905
78,1012,17,049902,Muenster ISD,Cooke,B,-8,90,82,551,https://txschools.net/district/muenster-isd-049902
78,1012,17,107908,Murchison ISD,Henderson,D,-8,64,56,187,https://txschools.net/district/murchison-isd-107908
78,1012,17,187910,Onalaska ISD,Polk,B,-8,82,74,1206,https://txschools.net/district/onalaska-isd-187910
78,1012,17,206901,San Saba ISD,San Saba,C,-8,76,68,686,https://txschools.net/district/san-saba-isd-206901
78,1012,17,012901,Seymour ISD,Baylor,B,-8,92,84,598,https://txschools.net/district/seymour-isd-012901
78,1012,17,248902,Wink-Loving ISD,Winkler,B,-8,85,77,434,https://txschools.net/district/wink-loving-isd-248902
78,1012,17,212910,Winona ISD,Smith,C,-8,72,64,1122,https://txschools.net/district/winona-isd-212910
78,1012,17,229903,Woodville ISD,Tyler,D,-8,69,61,1169,https://txschools.net/district/woodville-isd-229903
96,1012,12,002901,Andrews ISD,Andrews,C,-7,85,78,4159,https://txschools.net/district/andrews-isd-002901
96,1012,12,061907,Aubrey ISD,Denton,C,-7,79,72,4885,https://txschools.net/district/aubrey-isd-061907
96,1012,12,136901,Brackett ISD,Kinney,C,-7,74,67,490,https://txschools.net/district/brackett-isd-136901
96,1012,12,206903,Cherokee ISD,San Saba,B,-7,92,85,127,https://txschools.net/district/cherokee-isd-206903
96,1012,12,161901,Crawford ISD,McLennan,B,-7,94,87,585,https://txschools.net/district/crawford-isd-161901
96,1012,12,246905,Granger ISD,Williamson,C,-7,68,61,573,https://txschools.net/district/granger-isd-246905
96,1012,12,161924,Hallsburg ISD,McLennan,F,-7,71,64,106,https://txschools.net/district/hallsburg-isd-161924
96,1012,12,108912,La Joya ISD,Hidalgo,B,-7,83,76,21606,https://txschools.net/district/la-joya-isd-108912
96,1012,12,254902,La Pryor ISD,Zavala,D,-7,68,61,445,https://txschools.net/district/la-pryor-isd-254902
96,1012,12,247903,La Vernia ISD,Wilson,B,-7,85,78,3505,https://txschools.net/district/la-vernia-isd-247903
96,1012,12,054902,Lorenzo ISD,Crosby,C,-7,76,69,175,https://txschools.net/district/lorenzo-isd-054902
96,1012,12,181905,Orangefield ISD,Orange,B,-7,79,72,1727,https://txschools.net/district/orangefield-isd-181905
96,1012,12,212904,Troup ISD,Smith,C,-7,83,76,1067,https://txschools.net/district/troup-isd-212904
109,1012,21,194902,Avery ISD,Red River,A,-6,91,85,295,https://txschools.net/district/avery-isd-194902
109,1012,21,027903,Burnet CISD,Burnet,C,-6,71,65,3224,https://txschools.net/district/burnet-cisd-027903
109,1012,21,183902,Carthage ISD,Panola,B,-6,81,75,2602,https://txschools.net/district/carthage-isd-183902
109,1012,21,018901,Clifton ISD,Bosque,B,-6,83,77,938,https://txschools.net/district/clifton-isd-018901
109,1012,21,227910,Del Valle ISD,Travis,D,-6,65,59,11766,https://txschools.net/district/del-valle-isd-227910
109,1012,21,243902,Electra ISD,Wichita,C,-6,71,65,418,https://txschools.net/district/electra-isd-243902
109,1012,21,152907,Frenship ISD,Lubbock,C,-6,79,73,12042,https://txschools.net/district/frenship-isd-152907
109,1012,21,166902,Gause ISD,Milam,B,-6,85,79,149,https://txschools.net/district/gause-isd-166902
109,1012,21,230905,Harmony ISD,Upshur,B,-6,84,78,855,https://txschools.net/district/harmony-isd-230905
109,1012,21,133903,Kerrville ISD,Kerr,B,-6,83,77,4402,https://txschools.net/district/kerrville-isd-133903
109,1012,21,145911,Leon ISD,Leon,B,-6,85,79,790,https://txschools.net/district/leon-isd-145911
109,1012,21,154901,Madisonville CISD,Madison,B,-6,89,83,2339,https://txschools.net/district/madisonville-cisd-154901
109,1012,21,057914,Mesquite ISD,Dallas,B,-6,80,74,36585,https://txschools.net/district/mesquite-isd-057914
